,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
28,2008-12-29,Newcastle,20.2,28.8,0.0,,,,,NW,SW,2.0,19.0,57.0,80.0,,,7.0,6.0,28.0,21.6,No,10.6,Yes
29,2008-12-30,Newcastle,19.2,33.4,10.6,,,,,,NW,0.0,7.0,77.0,36.0,,,5.0,4.0,22.0,30.8,Yes,0.0,No
30,2008-12-31,Newcastle,15.4,33.4,0.0,,,,,,NW,0.0,15.0,50.0,23.0,,,0.0,0.0,23.8,32.2,No,0.0,No
31,2009-01-01,Newcastle,15.2,32.8,0.0,,,,,N,NW,4.0,9.0,71.0,47.0,,,1.0,6.0,22.8,28.0,No,0.0,No
32,2009-01-02,Newcastle,19.2,25.6,0.0,,,,,,SE,0.0,11.0,65.0,52.0,,,4.0,1.0,21.2,24.8,No,0.8,No
33,2009-01-03,Newcastle,16.4,22.6,0.8,,,,,SE,NE,4.0,4.0,64.0,60.0,,,8.0,8.0,19.6,22.2,No,0.0,No
34,2009-01-04,Newcastle,17.8,28.8,0.0,,,,,NE,SE,4.0,37.0,67.0,53.0,,,0.0,0.0,21.6,27.0,No,0.0,No
35,2009-01-05,Newcastle,16.8,36.0,0.0,,,,,NE,SE,7.0,4.0,69.0,40.0,,,1.0,2.0,22.2,34.4,No,0.0,No
36,2009-01-06,Newcastle,19.6,31.8,0.0,,,,,SE,SE,4.0,4.0,55.0,65.0,,,0.0,1.0,28.0,26.8,No,0.0,No
37,2009-01-07,Newcastle,21.2,34.8,0.0,,,,,,,0.0,0.0,77.0,57.0,,,2.0,8.0,24.2,30.6,No,0.0,No
38,2009-01-08,Newcastle,21.2,23.8,0.0,,,,,SE,SE,11.0,15.0,74.0,77.0,,,8.0,8.0,22.4,21.6,No,2.4,Yes
39,2009-01-09,Newcastle,16.8,22.6,2.4,,,,,SE,SE,19.0,28.0,61.0,48.0,,,8.0,6.0,19.0,22.2,Yes,0.2,No
40,2009-01-10,Newcastle,15.4,25.4,0.2,,,,,SE,N,7.0,28.0,58.0,45.0,,,7.0,5.0,21.6,24.4,No,0.0,No
41,2009-01-11,Newcastle,17.4,27.6,0.0,,,,,NE,SE,6.0,46.0,59.0,74.0,,,1.0,1.0,22.6,22.6,No,0.0,No
42,2009-01-12,Newcastle,18.4,28.2,0.0,,,,,,SE,0.0,19.0,70.0,46.0,,,0.0,1.0,23.4,27.6,No,0.0,No
43,2009-01-13,Newcastle,19.2,28.4,0.0,,,,,NE,SE,4.0,28.0,65.0,56.0,,,2.0,5.0,24.6,27.6,No,0.0,No
44,2009-01-14,Newcastle,18.6,35.2,0.0,,,,,NE,NE,4.0,22.0,74.0,35.0,,,0.0,0.0,23.0,34.4,No,0.0,No
45,2009-01-15,Newcastle,19.0,40.6,0.0,,,,,N,NW,4.0,7.0,54.0,17.0,,,0.0,1.0,26.6,40.2,No,6.6,Yes
46,2009-01-16,Newcastle,19.6,27.0,6.6,,,,,NE,SE,4.0,7.0,80.0,60.0,,,8.0,1.0,20.6,25.8,Yes,1.6,Yes
47,2009-01-17,Newcastle,17.4,22.0,1.6,,,,,SE,SE,19.0,22.0,61.0,53.0,,,7.0,7.0,19.0,20.0,Yes,0.0,No
48,2009-01-18,Newcastle,12.2,25.0,0.0,,,,,,SE,0.0,11.0,69.0,47.0,,,1.0,1.0,19.6,23.8,No,0.0,No
49,2009-01-19,Newcastle,15.4,28.6,0.0,,,,,NE,SE,4.0,19.0,66.0,48.0,,,5.0,6.0,20.6,26.8,No,0.0,No
50,2009-01-20,Newcastle,15.5,35.0,0.0,,,,,NW,NW,4.0,4.0,69.0,35.0,,,0.0,2.0,22.4,33.2,No,0.0,No
51,2009-01-21,Newcastle,22.0,38.2,0.0,,,,,,NW,0.0,28.0,63.0,26.0,,,5.0,6.0,26.4,37.8,No,0.0,No
52,2009-01-22,Newcastle,22.2,28.8,0.0,,,,,NE,NW,4.0,19.0,72.0,71.0,,,8.0,8.0,25.4,26.6,No,2.0,Yes
53,2009-01-23,Newcastle,21.8,35.4,2.0,,,,,NW,NE,4.0,11.0,63.0,46.0,,,1.0,5.0,28.0,33.6,Yes,0.0,No
54,2009-01-24,Newcastle,23.6,40.0,0.0,,,,,NW,NW,9.0,9.0,53.0,35.0,,,0.0,6.0,30.6,38.2,No,2.4,Yes
55,2009-01-25,Newcastle,18.8,24.0,2.4,,,,,SE,SE,11.0,22.0,65.0,65.0,,,8.0,8.0,21.4,23.2,Yes,0.0,No
56,2009-01-26,Newcastle,19.2,26.4,0.0,,,,,,SE,0.0,9.0,92.0,81.0,,,8.0,8.0,20.6,25.4,No,0.0,No
57,2009-01-27,Newcastle,20.6,29.0,0.0,,,,,NE,SE,7.0,28.0,83.0,70.0,,,7.0,6.0,24.4,27.4,No,0.0,No
58,2009-01-28,Newcastle,20.2,30.8,0.0,,,,,NE,NE,4.0,19.0,81.0,51.0,,,6.0,1.0,24.0,29.8,No,0.0,No
59,2009-01-29,Newcastle,20.2,32.0,0.0,,,,,N,NE,19.0,22.0,80.0,59.0,,,3.0,1.0,24.0,30.4,No,0.0,No
60,2009-01-30,Newcastle,19.8,32.2,0.0,,,,,NE,NE,4.0,28.0,67.0,51.0,,,0.0,1.0,24.0,30.4,No,0.0,No
61,2009-01-31,Newcastle,20.6,34.8,0.0,,,,,NW,NW,4.0,15.0,67.0,26.0,,,1.0,2.0,25.2,34.4,No,0.0,No
62,2009-02-01,Newcastle,19.6,31.4,0.0,,,,,,SE,0.0,28.0,75.0,53.0,,,0.0,0.0,23.6,30.2,No,0.0,No
63,2009-02-02,Newcastle,20.6,31.0,0.0,,,,,NE,NE,4.0,28.0,74.0,52.0,,,3.0,3.0,25.4,29.4,No,0.0,No
64,2009-02-03,Newcastle,19.6,31.8,0.0,,,,,N,SE,4.0,11.0,74.0,51.0,,,3.0,3.0,23.0,31.5,No,0.0,No
65,2009-02-04,Newcastle,21.4,31.0,0.0,,,,,SE,SE,4.0,7.0,76.0,62.0,,,6.0,1.0,25.0,29.4,No,0.0,No
66,2009-02-05,Newcastle,21.0,34.2,0.0,,,,,NE,SE,4.0,7.0,74.0,47.0,,,0.0,0.0,24.8,33.0,No,0.0,No
67,2009-02-06,Newcastle,21.4,35.0,0.0,,,,,,SE,0.0,15.0,72.0,44.0,,,0.0,0.0,25.6,33.2,No,0.0,No
68,2009-02-07,Newcastle,22.2,37.8,0.0,,,,,NE,SE,7.0,19.0,51.0,31.0,,,1.0,0.0,27.4,35.6,No,0.0,No
69,2009-02-08,Newcastle,20.0,34.2,0.0,,,,,NE,SE,15.0,11.0,61.0,43.0,,,0.0,0.0,24.8,33.2,No,0.0,No
70,2009-02-09,Newcastle,20.2,27.6,0.0,,,,,SE,,7.0,,77.0,,,,5.0,,24.4,,No,0.8,No
71,2009-02-10,Newcastle,20.0,25.0,0.8,,,,,SW,WSW,4.0,7.0,89.0,83.0,,,8.0,8.0,21.0,22.6,No,13.4,Yes
72,2009-02-11,Newcastle,17.2,23.8,13.4,,,,,SW,SE,11.0,15.0,94.0,69.0,,,8.0,8.0,17.4,22.6,Yes,13.2,Yes
73,2009-02-12,Newcastle,16.6,21.8,13.2,,,,,SE,SE,7.0,19.0,82.0,71.0,,,7.0,8.0,18.4,20.0,Yes,45.4,Yes
74,2009-02-13,Newcastle,16.4,24.4,45.4,,,,,SE,NW,7.0,19.0,96.0,58.0,,,8.0,7.0,17.0,23.0,Yes,3.6,Yes
75,2009-02-14,Newcastle,17.0,19.6,3.6,,,,,SE,SE,19.0,9.0,81.0,100.0,,,8.0,8.0,19.0,17.0,Yes,147.2,Yes
76,2009-02-15,Newcastle,17.4,22.8,147.2,,,,,,,0.0,,100.0,,,,8.0,,18.4,,Yes,13.8,Yes
77,2009-02-16,Newcastle,18.0,25.0,13.8,,,,,SE,SE,28.0,37.0,69.0,60.0,,,7.0,7.0,22.4,24.0,Yes,0.0,No
78,2009-02-17,Newcastle,18.8,23.4,0.0,,,,,SE,SE,9.0,9.0,73.0,86.0,,,8.0,8.0,21.2,21.0,No,22.6,Yes
79,2009-02-18,Newcastle,18.6,25.6,22.6,,,,,,SE,0.0,4.0,92.0,71.0,,,8.0,7.0,19.8,24.8,Yes,0.0,No
80,2009-02-19,Newcastle,19.0,30.0,0.0,,,,,,SE,0.0,11.0,91.0,61.0,,,7.0,5.0,21.0,27.6,No,2.6,Yes
81,2009-02-20,Newcastle,21.0,29.6,2.6,,,,,,SE,0.0,7.0,86.0,70.0,,,7.0,2.0,23.0,28.0,Yes,0.0,No
82,2009-02-21,Newcastle,22.0,25.8,0.0,,,,,SE,SE,6.0,9.0,78.0,76.0,,,8.0,8.0,24.0,23.8,No,0.0,No
83,2009-02-22,Newcastle,18.6,26.6,0.0,,,,,SE,SE,4.0,4.0,73.0,62.0,,,5.0,2.0,23.2,26.0,No,0.0,No
84,2009-02-23,Newcastle,19.0,30.6,0.0,,,,,,NE,0.0,4.0,79.0,54.0,,,1.0,1.0,22.4,30.2,No,1.4,Yes
85,2009-02-24,Newcastle,20.8,34.6,1.4,,,,,NW,SE,4.0,9.0,82.0,51.0,,,1.0,5.0,24.2,30.2,Yes,0.0,No
86,2009-02-25,Newcastle,21.4,27.6,0.0,,,,,,SE,0.0,9.0,82.0,68.0,,,8.0,4.0,23.2,27.0,No,0.0,No
87,2009-02-26,Newcastle,21.4,24.8,0.0,,,,,SE,SE,7.0,37.0,66.0,62.0,,,7.0,5.0,22.4,23.4,No,0.0,No
88,2009-02-27,Newcastle,17.6,24.6,0.0,,,,,S,SE,4.0,19.0,72.0,57.0,,,5.0,5.0,22.0,23.6,No,0.0,No
89,2009-02-28,Newcastle,14.6,31.4,0.0,,,,,NW,SE,4.0,9.0,88.0,59.0,,,6.0,5.0,17.4,27.0,No,0.0,No
90,2009-03-01,Newcastle,14.2,26.4,0.0,,,,,SE,,7.0,,75.0,,,,6.0,,23.4,,No,0.0,No
91,2009-03-02,Newcastle,20.2,27.0,0.0,,,,,SE,NE,4.0,4.0,66.0,61.0,,,8.0,4.0,22.6,26.4,No,0.0,No
92,2009-03-03,Newcastle,20.2,28.0,0.0,,,,,NE,NE,4.0,11.0,69.0,62.0,,,5.0,3.0,23.6,27.6,No,0.0,No
93,2009-03-04,Newcastle,21.8,29.0,0.0,,,,,,SE,0.0,9.0,86.0,80.0,,,6.0,8.0,22.8,23.8,No,0.0,No
94,2009-03-05,Newcastle,12.2,23.8,0.0,,,,,NW,SE,4.0,9.0,53.0,37.0,,,0.0,2.0,17.8,22.8,No,0.0,No
95,2009-03-06,Newcastle,12.4,24.8,0.0,,,,,,,0.0,0.0,78.0,57.0,,,1.0,4.0,17.4,22.6,No,0.0,No
96,2009-03-07,Newcastle,14.6,27.2,0.0,,,,,,SE,0.0,4.0,85.0,67.0,,,1.0,1.0,19.4,25.4,No,0.0,No
97,2009-03-08,Newcastle,19.0,27.2,0.0,,,,,SE,SE,6.0,28.0,78.0,55.0,,,4.0,1.0,23.2,26.8,No,0.0,No
98,2009-03-09,Newcastle,20.4,26.6,0.0,,,,,SE,SE,19.0,19.0,71.0,63.0,,,5.0,4.0,23.8,25.8,No,0.0,No
99,2009-03-10,Newcastle,21.4,26.2,0.0,,,,,NE,NE,15.0,11.0,68.0,58.0,,,8.0,7.0,22.4,24.8,No,0.0,No
100,2009-03-11,Newcastle,20.0,25.8,0.0,,,,,SE,SE,19.0,19.0,74.0,60.0,,,6.0,4.0,23.6,25.0,No,0.0,No
101,2009-03-12,Newcastle,18.6,27.0,0.0,,,,,NE,SE,4.0,37.0,65.0,58.0,,,1.0,5.0,23.0,25.6,No,0.0,No
102,2009-03-13,Newcastle,18.8,28.6,0.0,,,,,N,SE,4.0,4.0,77.0,57.0,,,5.0,5.0,21.4,27.4,No,3.2,Yes
103,2009-03-14,Newcastle,18.2,30.2,3.2,,,,,,NE,0.0,15.0,96.0,53.0,,,6.0,5.0,20.4,29.4,Yes,4.2,Yes
104,2009-03-15,Newcastle,17.4,32.0,4.2,,,,,,NW,0.0,4.0,86.0,51.0,,,1.0,3.0,21.4,31.4,Yes,0.4,No
105,2009-03-16,Newcastle,17.8,25.0,0.4,,,,,SE,N,4.0,4.0,46.0,46.0,,,7.0,2.0,19.0,24.8,No,0.0,No
106,2009-03-17,Newcastle,12.2,25.0,0.0,,,,,,SE,0.0,11.0,62.0,40.0,,,0.0,0.0,18.0,23.4,No,0.0,No
107,2009-03-18,Newcastle,13.6,25.8,0.0,,,,,,S,0.0,19.0,86.0,57.0,,,3.0,2.0,18.0,25.2,No,0.0,No
108,2009-03-19,Newcastle,14.4,29.0,0.0,,,,,,NE,0.0,6.0,88.0,63.0,,,0.0,1.0,18.4,27.0,No,0.0,No
109,2009-03-20,Newcastle,17.8,28.2,0.0,,,,,,SE,0.0,19.0,83.0,64.0,,,0.0,1.0,22.6,26.8,No,0.0,No
110,2009-03-21,Newcastle,18.8,26.6,0.0,,,,,SE,ESE,4.0,13.0,91.0,70.0,,,6.0,5.0,22.0,23.9,No,0.0,No
111,2009-03-22,Newcastle,16.2,27.4,0.0,,,,,,SE,0.0,11.0,87.0,60.0,,,1.0,2.0,21.4,27.0,No,0.0,No
112,2009-03-23,Newcastle,15.4,28.6,0.0,,,,,,SE,0.0,7.0,82.0,69.0,,,0.0,1.0,19.5,28.0,No,0.0,No
113,2009-03-24,Newcastle,17.0,30.2,0.0,,,,,,SE,0.0,11.0,87.0,,,,0.0,0.0,20.6,29.4,No,0.0,No
114,2009-03-25,Newcastle,17.8,31.4,0.0,,,,,NE,NE,4.0,4.0,81.0,52.0,,,5.0,1.0,20.0,30.8,No,0.0,No
115,2009-03-26,Newcastle,16.4,31.2,0.0,,,,,NW,SE,4.0,4.0,83.0,51.0,,,1.0,1.0,20.0,28.8,No,2.2,Yes
116,2009-03-27,Newcastle,19.8,25.6,2.2,,,,,SE,SE,19.0,28.0,74.0,69.0,,,6.0,8.0,22.0,22.2,Yes,0.0,No
117,2009-03-28,Newcastle,15.6,25.4,0.0,,,,,,SE,0.0,4.0,78.0,49.0,,,5.0,1.0,20.4,24.4,No,0.0,No
118,2009-03-29,Newcastle,15.2,25.8,0.0,,,,,,SE,0.0,11.0,81.0,58.0,,,1.0,1.0,20.4,24.8,No,0.0,No
119,2009-03-30,Newcastle,19.2,25.8,0.0,,,,,SE,SE,4.0,46.0,72.0,72.0,,,5.0,7.0,22.0,23.4,No,35.2,Yes
120,2009-03-31,Newcastle,17.4,22.8,35.2,,,,,SE,SE,28.0,19.0,72.0,92.0,,,8.0,8.0,21.4,20.8,Yes,21.8,Yes
121,2009-04-01,Newcastle,19.4,23.8,21.8,,,,,SE,SE,11.0,37.0,86.0,90.0,,,8.0,8.0,22.2,21.7,Yes,67.0,Yes
122,2009-04-02,Newcastle,19.2,26.2,67.0,,,,,,SE,0.0,11.0,91.0,77.0,,,7.0,7.0,21.6,24.6,Yes,0.0,No
123,2009-04-03,Newcastle,20.0,27.0,0.0,,,,,,SE,0.0,7.0,81.0,76.0,,,5.0,6.0,22.8,25.4,No,0.0,No
124,2009-04-04,Newcastle,19.0,27.0,0.0,,,,,,SE,0.0,9.0,81.0,91.0,,,7.0,8.0,20.0,20.0,No,2.0,Yes
125,2009-04-05,Newcastle,17.0,25.0,2.0,,,,,,,0.0,,58.0,,,,4.0,,22.0,,Yes,1.0,No
126,2009-04-06,Newcastle,16.0,,1.0,,,,,,SE,0.0,9.0,77.0,65.0,,,7.0,7.0,20.0,21.0,No,0.0,No
127,2009-04-07,Newcastle,,,0.0,,,,,,,,,,,,,,,,,No,0.0,No
128,2009-04-08,Newcastle,,22.0,0.0,,,,,,SE,,9.0,,77.0,,,,8.0,,19.5,No,1.0,No
129,2009-04-09,Newcastle,12.5,23.0,1.0,,,,,,,0.0,,77.0,,,,4.0,,20.0,,No,0.0,No
130,2009-04-10,Newcastle,13.0,,0.0,,,,,,,0.0,,90.0,,,,2.0,,18.0,,No,0.0,No
131,2009-04-11,Newcastle,,,0.0,,,,,,,,,,74.0,,,,8.0,,23.0,No,0.0,No
132,2009-04-12,Newcastle,,26.5,0.0,,,,,,,,,,,,,,,,,No,0.0,No
133,2009-04-13,Newcastle,14.5,23.0,0.0,,,,,,,0.0,0.0,91.0,100.0,,,8.0,8.0,21.0,20.0,No,4.0,Yes
134,2009-04-14,Newcastle,17.5,26.5,4.0,,,,,,,0.0,0.0,95.0,61.0,,,2.0,3.0,19.5,25.5,Yes,0.0,No
135,2009-04-15,Newcastle,,28.0,0.0,,,,,,W,,9.0,,39.0,,,,0.0,,28.0,No,0.0,No
136,2009-04-16,Newcastle,15.5,,0.0,,,,,,,0.0,0.0,52.0,37.0,,,0.0,0.0,20.0,25.0,No,0.0,No
137,2009-04-17,Newcastle,,,0.0,,,,,,SE,,9.0,,43.0,,,,0.0,,22.0,No,2.0,Yes
138,2009-04-18,Newcastle,,,2.0,,,,,,,,,,,,,,,,,Yes,14.0,Yes
139,2009-04-19,Newcastle,,22.3,14.0,,,,,SW,,22.0,,81.0,,,,6.0,,19.2,,Yes,10.0,Yes
140,2009-04-20,Newcastle,14.4,21.3,10.0,,,,,SE,S,37.0,15.0,62.0,54.0,,,5.0,7.0,20.1,20.4,Yes,8.8,Yes
141,2009-04-21,Newcastle,17.2,22.2,8.8,,,,,SE,SE,19.0,19.0,65.0,67.0,,,7.0,6.0,20.4,20.8,Yes,0.4,No
142,2009-04-22,Newcastle,14.9,20.7,0.4,,,,,,SE,0.0,22.0,87.0,60.0,,,7.0,6.0,17.9,20.3,No,2.0,Yes
143,2009-04-23,Newcastle,,22.3,2.0,,,,,SW,,4.0,,82.0,,,,5.0,,18.4,,Yes,0.0,No
144,2009-04-24,Newcastle,9.6,22.2,0.0,,,,,N,,2.0,0.0,97.0,68.0,,,8.0,6.0,13.2,21.6,No,0.0,No
145,2009-04-25,Newcastle,12.8,24.2,0.0,,,,,SW,NW,9.0,4.0,62.0,79.0,,,0.0,2.0,19.0,18.7,No,0.0,No
146,2009-04-26,Newcastle,14.4,22.2,0.0,,,,,,NW,,52.0,46.0,39.0,,,1.0,1.0,20.9,20.0,No,0.0,No
147,2009-04-27,Newcastle,9.2,19.8,0.0,,,,,NW,NW,19.0,11.0,53.0,37.0,,,0.0,1.0,13.9,19.0,No,0.0,No
148,2009-04-28,Newcastle,7.8,22.6,0.0,,,,,NW,NW,28.0,6.0,54.0,44.0,,,0.0,4.0,17.8,21.6,No,0.0,No
149,2009-04-29,Newcastle,9.4,19.2,0.0,,,,,,SE,0.0,4.0,66.0,72.0,,,7.0,7.0,15.0,17.5,No,5.6,Yes
150,2009-04-30,Newcastle,12.6,20.0,5.6,,,,,SW,SE,9.0,19.0,75.0,64.0,,,6.0,7.0,14.5,17.5,Yes,5.6,Yes
151,2009-05-01,Newcastle,10.3,21.6,5.6,,,,,,,0.0,0.0,80.0,54.0,,,3.0,3.0,16.0,20.9,Yes,0.0,No
152,2009-05-02,Newcastle,9.7,22.8,0.0,,,,,,,0.0,0.0,81.0,56.0,,,1.0,7.0,15.8,20.5,No,18.6,Yes
153,2009-05-03,Newcastle,13.8,20.3,18.6,,,,,,,0.0,,81.0,,,,6.0,,16.6,,Yes,0.0,No
154,2009-05-04,Newcastle,9.7,22.4,0.0,,,,,N,,4.0,0.0,89.0,57.0,,,1.0,2.0,14.9,21.4,No,7.2,Yes
155,2009-05-05,Newcastle,13.0,20.4,7.2,,,,,SW,S,2.0,9.0,94.0,65.0,,,8.0,6.0,16.2,19.6,Yes,6.0,Yes
156,2009-05-06,Newcastle,12.4,21.7,6.0,,,,,,,0.0,0.0,91.0,57.0,,,0.0,3.0,15.4,20.4,Yes,0.0,No
157,2009-05-07,Newcastle,9.6,22.8,0.0,,,,,NW,SW,4.0,4.0,76.0,49.0,,,0.0,2.0,15.6,20.4,No,1.2,Yes
158,2009-05-08,Newcastle,11.5,17.6,1.2,,,,,SW,,4.0,0.0,81.0,91.0,,,6.0,8.0,16.2,16.0,Yes,5.4,Yes
159,2009-05-09,Newcastle,9.4,21.9,5.4,,,,,,,0.0,0.0,92.0,59.0,,,1.0,1.0,13.6,20.0,Yes,0.0,No
160,2009-05-10,Newcastle,,18.8,0.0,,,,,,SE,0.0,28.0,75.0,60.0,,,6.0,6.0,15.8,17.6,No,11.8,Yes
161,2009-05-11,Newcastle,10.7,19.5,11.8,,,,,,SE,0.0,4.0,87.0,48.0,,,7.0,1.0,13.5,18.5,Yes,0.0,No
162,2009-05-12,Newcastle,6.4,20.7,0.0,,,,,NW,,4.0,0.0,81.0,89.0,,,1.0,1.0,12.6,14.8,No,0.0,No
163,2009-05-13,Newcastle,7.4,21.2,0.0,,,,,,,0.0,0.0,72.0,49.0,,,1.0,2.0,13.0,20.6,No,0.0,No
164,2009-05-14,Newcastle,7.5,21.2,0.0,,,,,,NW,0.0,4.0,58.0,41.0,,,0.0,1.0,13.8,20.5,No,0.0,No
165,2009-05-15,Newcastle,10.3,22.3,0.0,,,,,W,NW,6.0,46.0,56.0,39.0,,,2.0,2.0,15.1,21.3,No,0.0,No
166,2009-05-16,Newcastle,13.8,23.4,0.0,,,,,W,W,19.0,19.0,49.0,40.0,,,3.0,3.0,16.8,21.7,No,0.0,No
167,2009-05-17,Newcastle,8.2,20.6,0.0,,,,,,,0.0,,74.0,,,,0.0,,14.0,,No,0.0,No
168,2009-05-18,Newcastle,10.6,22.2,0.0,,,,,,SE,0.0,4.0,79.0,52.0,,,7.0,7.0,15.2,20.0,No,2.6,Yes
169,2009-05-19,Newcastle,14.5,19.7,2.6,,,,,,N,0.0,4.0,84.0,75.0,,,7.0,6.0,16.6,18.8,Yes,13.2,Yes
170,2009-05-20,Newcastle,12.6,21.7,13.2,,,,,NE,SE,6.0,9.0,62.0,89.0,,,6.0,8.0,18.2,17.1,Yes,3.8,Yes
171,2009-05-21,Newcastle,15.6,20.5,3.8,,,,,SE,SE,46.0,37.0,61.0,80.0,,,7.0,8.0,19.3,16.8,Yes,14.0,Yes
172,2009-05-22,Newcastle,15.4,20.8,14.0,,,,,SE,SE,46.0,28.0,64.0,67.0,,,8.0,8.0,18.6,19.8,Yes,32.7,Yes
173,2009-05-23,Newcastle,14.2,22.6,32.7,,,,,SE,SE,28.0,13.0,72.0,72.0,,,5.0,6.0,20.4,20.1,Yes,0.0,No
174,2009-05-24,Newcastle,15.6,22.2,0.0,,,,,,SW,0.0,6.0,75.0,57.0,,,5.0,4.0,18.5,21.0,No,2.0,Yes
175,2009-05-25,Newcastle,15.0,21.5,2.0,,,,,,,0.0,0.0,93.0,68.0,,,6.0,7.0,17.2,19.5,Yes,0.0,No
176,2009-05-26,Newcastle,11.5,21.0,0.0,,,,,NE,NE,4.0,4.0,97.0,61.0,,,8.0,6.0,13.8,20.0,No,0.0,No
177,2009-05-27,Newcastle,11.8,21.9,0.0,,,,,,,0.0,0.0,75.0,73.0,,,7.0,6.0,16.5,20.4,No,0.0,No
